Measured (averaged) LSPR peak wavelength \ nm,Given concentration ethylene glycol in water (percent),Fitted LSPR peak wavelength \ nm,Fitted concentration ethylene glycol in water (percent),One sigma uncertainty for fitted concentation ethylene glycol in water (percent)
,,762.0841123123123,4.10926858077346,0.8140200220863953
,,762.0892333333334,4.16165717394415,0.8127672148059936
,,762.0943543543543,4.21404576711393,0.8115168499944613
,,762.0994753753754,4.26643436028553,0.8102689389949893
,,762.1045963963965,4.31882295345622,0.8090234930995682
,,762.1097174174174,4.371211546626,0.8077805237554173
,,762.1148384384385,4.42360013979669,0.806540042412473
,,762.1199594594594,4.475988732966471,0.8053020605501612
,,762.1250804804805,4.52837732613807,0.8040665897044159
,,762.1302015015015,4.580765919307851,0.8028336415040065
,,762.1353225225225,4.633154512478541,0.8016032275619664
,,762.1404435435436,4.685543105649231,0.8003753595751035
,,762.1455645645646,4.737931698819921,0.7991500492605397
,,762.1506855855856,4.790320291990611,0.7979273084102048
,,762.1558066066066,4.842708885160391,0.796707148872767
,,762.1609276276276,4.895097478331081,0.7954895825262456
,,762.1660486486487,4.947486071502681,0.7942746212595289
,,762.1711696696697,4.999874664672461,0.7930622770913364
,,762.1762906906907,5.052263257843151,0.7918525620146136
,,762.1814117117117,5.104651851012932,0.7906454880879621
,,762.1865327327328,5.157040444183622,0.7894410674726061
,,762.1916537537537,5.209429037353402,0.788239312266619
,,762.1967747747748,5.261817630525002,0.7870402347166587
,,762.2018957957958,5.314206223695692,0.7858438470983241
,,762.2070168168168,5.366594816865472,0.784650161669591
,,762.2121378378379,5.418983410036162,0.7834591908188484
,,762.2172588588588,5.471372003206852,0.7822709469538505
,,762.2223798798799,5.523760596377542,0.7810854424548571
,,762.227500900901,5.576149189548232,0.7799026898978934
,,762.2326219219219,5.628537782718013,0.7787227017474627
,,762.237742942943,5.680926375889612,0.7775454906266271
,,762.2428639639639,5.733314969059393,0.7763710691959281
,,762.247984984985,5.785703562230083,0.7751994500781301
,,762.253106006006,5.838092155399863,0.774030646007879
,,762.258227027027,5.890480748570553,0.7728646698038444
,,762.2633480480481,5.942869341742153,0.7717015342368893
,,762.268469069069,5.995257934911933,0.7705412521803205
,,762.2735900900901,6.047646528082623,0.76938383657236
,,762.2787111111111,6.100035121252404,0.7682293003309129
,,762.2838321321321,6.152423714424003,0.7670776564667544
,,762.2889531531532,6.204812307594693,0.7659289180457416
,,762.2940741741742,6.257200900764474,0.7647830981411636
,,762.2991951951952,6.309589493935164,0.7636402099095236
,,762.3043162162162,6.361978087104944,0.7625002664952363
,,762.3094372372373,6.414366680276544,0.7613632811542645
,,762.3145582582582,6.466755273446324,0.7602292671587335
,,762.3196792792793,6.519143866617014,0.7590982378348736
,,762.3248003003004,6.571532459787704,0.7579702065245045
,,762.3299213213213,6.623921052957485,0.7568451866519188
,,762.3350423423424,6.676309646129084,0.7557231916276859
,,762.3401633633633,6.728698239298865,0.7546042349733604
,,762.3452843843844,6.781086832469555,0.7534883302445133
,,762.3504054054055,6.833475425640245,0.7523754909724131
,,762.3555264264264,6.885864018810935,0.7512657308085672
,,762.3606474474475,6.938252611981625,0.7501590634280636
,,762.3657684684684,6.990641205151405,0.7490555025097546
,,762.3708894894895,7.043029798322095,0.7479550618232679
,,762.3760105105105,7.095418391491876,0.7468577551803932
,,762.3811315315315,7.147806984663475,0.7457635963665189
,,762.3862525525526,7.200195577834165,0.7446725993059581
,,762.3913735735736,7.252584171003946,0.7435847778666804
,,762.3964945945946,7.304972764174636,0.7425001460356927
,,762.4016156156156,7.357361357344416,0.7414187178211767
,,762.4067366366367,7.409749950516016,0.7403405072323833
,,762.4118576576577,7.462138543686706,0.7392655283676115
,,762.4169786786787,7.514527136856486,0.7381937953551039
,,762.4220996996997,7.566915730027176,0.7371253223230325
,,762.4272207207207,7.619304323197866,0.7360601234977237
,,762.4323417417418,7.671692916368556,0.7349982131047463
,,762.4374627627627,7.724081509538337,0.7339396053980111
,,762.4425837837838,7.776470102709027,0.7328843146990462
,,762.4477048048049,7.828858695880626,0.7318323553868967
,,762.4528258258258,7.881247289050407,0.7307837418082779
,,762.4579468468469,7.933635882221097,0.7297384884162755
,,762.4630678678678,7.986024475390877,0.7286966096506267
,,762.4681888888889,8.038413068561567,0.727658119996951
,,762.47330990991,8.090801661733167,0.7266230340364723
,,762.4784309309309,8.143190254902947,0.7255913662755507
,,762.483551951952,8.195578848073637,0.7245631313453011
,,762.488672972973,8.247967441243418,0.723538343891175
,,762.493793993994,8.300356034414108,0.7225170185522224
,,762.498915015015,8.352744627584798,0.7214991700511076
,,762.504036036036,8.405133220755488,0.7204848131233008
,,762.5091570570571,8.457521813926178,0.7194739625366818
,,762.5142780780781,8.509910407095958,0.7184666330707946
,,762.5193990990991,8.562299000267558,0.7174628395973363
,,762.5245201201201,8.614687593437338,0.716462596927741
,,762.5296411411412,8.667076186608028,0.7154659199950759
,,762.5347621621622,8.719464779778718,0.714472823711577
,,762.5398831831832,8.771853372948499,0.7134833230289438
,,762.5450042042042,8.824241966120098,0.7124974329174376
,,762.5501252252252,8.876630559289879,0.7115151683959302
,,762.5552462462463,8.929019152460569,0.7105365444802764
,,762.5603672672672,8.98140774563035,0.7095615762543028
,,762.5654882882883,9.03379633880104,0.7085902788181601
,,762.5706093093094,9.086184931972639,0.7076226672670888
,,762.5757303303303,9.13857352514242,0.706658756752378
,,762.5808513513514,9.19096211831311,0.7056985624294047
,,762.5859723723723,9.24335071148289,0.7047420994981612
,,762.5910933933934,9.29573930465449,0.7037893831820796
,,762.5962144144145,9.34812789782518,0.7028404286652673
,,762.6013354354354,9.40051649099496,0.7018952512676526
,,762.6064564564565,9.45290508416565,0.7009538662582393
,,762.6115774774775,9.50529367733543,0.7000162889059073
,,762.6166984984985,9.55768227050703,0.6990825345410281
,,762.6218195195195,9.61007086367681,0.6981526185341976
,,762.6269405405405,9.6624594568475,0.697226556180869
,,762.6320615615616,9.71484805001819,0.6963043629194436
,,762.6371825825826,9.76723664318888,0.6953860541116381
,,762.6423036036036,9.81962523635957,0.6944716451668421
,,762.6474246246246,9.872013829529351,0.6935611515415685
,,762.6525456456457,9.924402422700041,0.6926545886338479
,,762.6576666666667,9.97679101587164,0.6917519719081889
,,762.6627876876877,10.029179609041421,0.6908533168635369
,,762.6679087087088,10.081568202212111,0.689958638927156
,,762.6730297297297,10.133956795381891,0.6890679536222194
,,762.6781507507508,10.186345388552581,0.6881812764618058
,,762.6832717717717,10.238733981722362,0.687298622937346
,,762.6883927927928,10.291122574893961,0.686420008570575
,,762.6935138138139,10.343511168064651,0.6855454489128143
,,762.6986348348348,10.395899761234432,0.6846749594804825
,,762.7037558558559,10.448288354405122,0.6838085558284313
,,762.7088768768768,10.500676947575812,0.6829462534853395
,,762.7139978978979,10.553065540746502,0.6820880680272853
,,762.719118918919,10.605454133917192,0.6812340150237036
,,762.7242399399399,10.657842727086972,0.6803841100150128
,,762.729360960961,10.710231320258572,0.6795383685543139
,,762.734481981982,10.762619913428352,0.6786968062708414
,,762.739603003003,10.815008506599042,0.6778594386333335
,,762.744724024024,10.867397099768823,0.6770262812704867
,,762.749845045045,10.919785692939513,0.6761973497450122
,,762.7549660660661,10.972174286111112,0.675372659584577
,,762.7600870870871,11.024562879280893,0.6745522263669046
,,762.7652081081081,11.076951472451583,0.6737360656651018
,,762.7703291291291,11.129340065621363,0.6729241929601444
,,762.7754501501502,11.181728658792053,0.6721166238450147
,,762.7805711711712,11.234117251963653,0.6713133738509671
,,762.7856921921922,11.286505845133433,0.6705144584678604
,,762.7908132132133,11.338894438304123,0.669719893240686
,,762.7959342342342,11.391283031473904,0.6689296936383644
,,762.8010552552553,11.443671624645503,0.6681438751611815
,,762.8061762762762,11.496060217815284,0.6673624533290562
,,762.8112972972973,11.548448810985974,0.666585443538736
,,762.8164183183184,11.600837404156664,0.6658128612587583
,,762.8215393393393,11.653225997326444,0.6650447219631981
,,762.8266603603604,11.705614590498044,0.6642810409882769
,,762.8317813813813,11.758003183667824,0.6635218337827462
,,762.8369024024024,11.810391776838514,0.6627671157318442
,,762.8420234234235,11.862780370009204,0.6620169021229185
,,762.8471444444444,11.915168963178985,0.6612712083308784
,,762.8522654654655,11.967557556350584,0.6605300496854585
,,762.8573864864865,12.019946149520365,0.6597934414258001
,,762.8625075075075,12.072334742691055,0.6590613988424108
,,762.8676285285285,12.124723335860836,0.6583339371327155
,,762.8727495495496,12.177111929032435,0.657611071510124
,,762.8778705705706,12.229500522203125,0.6568928171919803
,,762.8829915915916,12.281889115372906,0.6561791892432799
,,762.8881126126126,12.334277708543596,0.6554702028189808
,,762.8932336336336,12.386666301713376,0.6547658730300745
,,762.8983546546547,12.439054894884976,0.6540662148421548
,,762.9034756756757,12.491443488055666,0.6533712433185593
,,762.9085966966967,12.543832081225446,0.6526809734191525
,,762.9137177177178,12.596220674396136,0.6519954200656545
,,762.9188387387387,12.648609267566826,0.6513145981627021
,,762.9239597597598,12.700997860737516,0.6506385225631288
,,762.9290807807807,12.753386453907297,0.6499672080666105
,,762.9342018018018,12.805775047077987,0.6493006694407161
,,762.9393228228229,12.858163640249586,0.6486389214308741
,,762.9444438438438,12.910552233419367,0.6479819786917979
,,762.9495648648649,12.962940826590057,0.6473298558758552
,,762.9546858858859,13.015329419759837,0.6466825675194545
,,762.9598069069069,13.067718012930527,0.646040128187784
,,762.964927927928,13.120106606102127,0.6454025523836755
,,762.9700489489489,13.172495199271907,0.6447698544897783
,,762.97516996997,13.224883792442597,0.644142048879833
,,762.980290990991,13.277272385612378,0.6435191499401491
,,762.985412012012,13.329660978783068,0.6429011718422232
,,762.990533033033,13.382049571953758,0.6422881288351447
,,762.9956540540541,13.434438165124448,0.6416800350747928
,,763.0007750750751,13.486826758295138,0.6410769046109488
,,763.0058960960961,13.539215351464918,0.6404787514879473
,,763.0110171171171,13.591603944636518,0.6398855896867065
,,763.0161381381381,13.643992537806298,0.6392974330436725
,,763.0212591591592,13.696381130976988,0.6387142954199395
,,763.0263801801802,13.748769724147678,0.6381361905862563
,,763.0315012012012,13.801158317317459,0.6375631321987024
,,763.0366222222223,13.853546910489058,0.6369951339113115
,,763.0417432432432,13.905935503658839,0.6364322092606527
,,763.0468642642643,13.958324096829529,0.6358743716871134
,,763.0519852852852,14.010712689999309,0.635321634659374
,,763.0571063063063,14.063101283169999,0.634774011432744
,,763.0622273273274,14.115489876341599,0.6342315152766063
,,763.0673483483483,14.167878469511379,0.6336941594045148
,,763.0724693693694,14.220267062682069,0.6331619568349867
,,763.0775903903904,14.27265565585185,0.6326349205966335
,,763.0827114114114,14.325044249023449,0.6321130636580767
,,763.0878324324325,14.377432842194139,0.6315963987768767
,,763.0929534534534,14.42982143536392,0.6310849387743135
,,763.0980744744745,14.48221002853461,0.6305786962922827
,,763.1031954954955,14.53459862170439,0.6300776838723547
,,763.1083165165165,14.58698721487599,0.6295819140699002
,,763.1134375375375,14.63937580804577,0.6290913992217821
,,763.1185585585586,14.69176440121646,0.6286061516180863
,,763.1236795795796,14.74415299438715,0.6281261835472434
,,763.1288006006006,14.79654158755693,0.627651507039958
,,763.1339216216217,14.84893018072853,0.6271821341456337
,,763.1390426426426,14.90131877389831,0.6267180768037196
,,763.1441636636637,14.953707367069,0.6262593467493406
,,763.1492846846847,15.0060959602406,0.6258059557789529
,,763.1544057057057,15.05848455341038,0.6253579154935953
,,763.1595267267268,15.11087314658107,0.6249152373670472
,,763.1646477477477,15.163261739750851,0.6244779328259467
,,763.1697687687688,15.215650332921541,0.6240460131670246
,,763.1748897897897,15.268038926091322,0.6236194895673427
,,763.1800108108108,15.320427519262921,0.6231983731062624
,,763.1851318318319,15.372816112433611,0.6227826747991978
,,763.1902528528528,15.425204705603392,0.6223724054210814
,,763.1953738738739,15.477593298774082,0.6219675757853801
,,763.2004948948949,15.529981891944772,0.6215681964740429
,,763.2056159159159,15.582370485115462,0.6211742780115179
,,763.210736936937,15.634759078286152,0.620785830840201
,,763.215857957958,15.687147671455932,0.6204028651550662
,,763.220978978979,15.739536264627532,0.6200253911601589
,,763.2261,15.791924857797312,0.6196534189150744
,,763.231221021021,15.844313450968002,0.6192869582866297
,,763.236342042042,15.896702044137783,0.6189260190767191
,,763.2414630630631,15.949090637308473,0.6185706109859606
,,763.2465840840841,16.001479230480072,0.6182207434948412
,,763.2517051051051,16.053867823649853,0.6178764260624224
,,763.2568261261262,16.106256416820543,0.6175376679604785
,,763.2619471471471,16.158645009990323,0.6172044783310832
,,763.2670681681682,16.211033603161013,0.6168768662090182
,,763.2721891891892,16.263422196332613,0.6165548404734631
,,763.2773102102102,16.315810789502393,0.6162384098821986
,,763.2824312312313,16.368199382673083,0.6159275830941195
,,763.2875522522522,16.420587975842864,0.6156223685500055
,,763.2926732732733,16.472976569014463,0.6153227746130955
,,763.2977942942944,16.525365162185153,0.615028809520811
,,763.3029153153153,16.577753755354934,0.6147404813245162
,,763.3080363363364,16.630142348525624,0.614457797959383
,,763.3131573573573,16.682530941695404,0.6141807672552357
,,763.3182783783784,16.734919534867004,0.613909396805218
,,763.3233993993994,16.787308128036784,0.6136436941661271
,,763.3285204204204,16.839696721207474,0.6133836666797056
,,763.3336414414415,16.892085314378164,0.6131293215664321
,,763.3387624624625,16.944473907547945,0.6128806659127228
,,763.3438834834835,16.996862500719544,0.6126377066699958
,,763.3490045045045,17.049251093889325,0.6124004505587024
,,763.3541255255255,17.101639687060015,0.6121689042692967
,,763.3592465465466,17.154028280231614,0.6119430742237562
,,763.3643675675676,17.206416873401395,0.6117229667885683
,,763.3694885885886,17.258805466572085,0.6115085881669481
,,763.3746096096096,17.311194059741865,0.6112999443265482
,,763.3797306306307,17.363582652912555,0.6110970411651753
,,763.3848516516516,17.415971246082336,0.6108998844624761
,,763.3899726726727,17.468359839253935,0.6107084796766605
,,763.3950936936938,17.520748432424625,0.610522832289078
,,763.4002147147147,17.573137025594406,0.6103429475533941
,,763.4053357357358,17.625525618765096,0.6101688305305223
,,763.4104567567567,17.677914211934876,0.6100004861832827
,,763.4155777777778,17.730302805106476,0.6098379193161387
,,763.4206987987989,17.782691398277166,0.6096811344790504
,,763.4258198198198,17.835079991446946,0.6095301361935065
,,763.4309408408409,17.887468584618546,0.6093849287490818
,,763.4360618618618,17.939857177788326,0.6092455162863396
,,763.4411828828829,17.992245770959016,0.6091119027843157
,,763.4463039039039,18.044634364128797,0.608984092036059
,,763.4514249249249,18.097022957299487,0.6088620877078166
,,763.456545945946,18.149411550471086,0.6087458933385511
,,763.461666966967,18.201800143640867,0.6086355121840663
,,763.466787987988,18.254188736811557,0.6085309474436014
,,763.471909009009,18.306577329981337,0.6084322021159708
,,763.47703003003,18.358965923152027,0.608339279023027
,,763.4821510510511,18.411354516323627,0.608252180845132
,,763.4872720720721,18.463743109493407,0.6081709100968659
,,763.4923930930931,18.516131702664097,0.6080954690788062
,,763.4975141141141,18.568520295833878,0.6080258599728969
,,763.5026351351352,18.620908889005477,0.607962084806262
,,763.5077561561561,18.673297482175258,0.6079041453910776
,,763.5128771771772,18.725686075345948,0.6078520434200451
,,763.5179981981983,18.778074668516638,0.6078057803584338
,,763.5231192192192,18.83046326168642,0.6077653575635593
,,763.5282402402403,18.882851854858018,0.607730776212778
,,763.5333612612612,18.9352404480278,0.6077020372554223
,,763.5384822822823,18.98762904119849,0.6076791415802715
,,763.5436033033034,19.04001763436918,0.6076620898118994
,,763.5487243243243,19.09240622753896,0.6076508824422774
,,763.5538453453454,19.14479482071056,0.6076455197947864
,,763.5589663663663,19.19718341388034,0.6076460020600924
,,763.5640873873874,19.24957200705103,0.6076523291763835
,,763.5692084084084,19.30196060022081,0.6076645009730602
,,763.5743294294294,19.35434919339241,0.6076825171228647
,,763.5794504504505,19.4067377865631,0.6077063770820637
,,763.5845714714715,19.45912637973288,0.6077360801623665
,,763.5896924924925,19.51151497290357,0.6077716255429906
,,763.5948135135135,19.56390356607335,0.6078130121390958
,,763.5999345345346,19.61629215924495,0.607860238805451
,,763.6050555555556,19.66868075241564,0.6079133041570349
,,763.6101765765766,19.72106934558542,0.6079722066650017
,,763.6152975975976,19.77345793875611,0.6080369446688577
,,763.6204186186186,19.82584653192589,0.6081075162570347
,,763.6255396396397,19.87823512509749,0.6081839193988052
,,763.6306606606606,19.93062371826727,0.6082661519684691
,,763.6357816816817,19.98301231143796,0.6083542115064164
,,763.6409027027028,20.03540090460956,0.6084480955185437
,,763.6460237237237,20.08778949777934,0.6085478013569551
,,763.6511447447448,20.14017809095003,0.6086533261007924
,,763.6562657657657,20.19256668411981,0.6087646667240662
,,763.6613867867868,20.2449552772905,0.6088818200840859
,,763.6665078078079,20.2973438704621,0.6090047827784993
,,763.6716288288288,20.34973246363188,0.6091335513489281
,,763.6767498498499,20.40212105680257,0.6092681220305686
,,763.6818708708709,20.45450964997235,0.6094084910274803
,,763.6869918918919,20.50689824314304,0.6095546543578066
,,763.6921129129129,20.559286836312822,0.6097066077947001
,,763.697233933934,20.61167542948442,0.6098643470459735
,,763.702354954955,20.66406402265511,0.6100278676353164
,,763.707475975976,20.716452615824892,0.6101971648791091
,,763.712596996997,20.76884120899649,0.6103722339944295
,,763.717718018018,20.821229802166272,0.6105530700281399
,,763.7228390390391,20.873618395336962,0.6107396678337725
,,763.7279600600601,20.926006988507652,0.6109320221437596
,,763.7330810810811,20.978395581677432,0.6111301275105849
,,763.7382021021022,21.030784174849032,0.6113339783313838
,,763.7433231231231,21.083172768018812,0.6115435689082094
,,763.7484441441442,21.135561361189502,0.6117588933060042
,,763.7535651651651,21.187949954359283,0.6119799454724546
,,763.7586861861862,21.240338547529973,0.6122067192387634
,,763.7638072072073,21.292727140701572,0.612439208177873
,,763.7689282282282,21.345115733871353,0.6126774058430572
,,763.7740492492493,21.397504327042043,0.6129213055904944
,,763.7791702702702,21.449892920211823,0.613170900544671
,,763.7842912912913,21.502281513383423,0.6134261838129813
,,763.7894123123124,21.554670106554113,0.6136871483085597
,,763.7945333333333,21.607058699723893,0.613953786715788
,,763.7996543543544,21.659447292894583,0.6142260917046806
,,763.8047753753754,21.711835886064364,0.6145040557421456
,,763.8098963963964,21.764224479235963,0.6147876711167992
,,763.8150174174174,21.816613072405744,0.6150769300347115
,,763.8201384384384,21.869001665576434,0.615371824537547
,,763.8252594594595,21.921390258747124,0.6156723465036787
,,763.8303804804805,21.973778851916904,0.615978487732007
,,763.8355015015015,22.026167445088504,0.6162902398484523
,,763.8406225225225,22.078556038258284,0.6166075943071474
,,763.8457435435436,22.130944631428974,0.6169305424977926
,,763.8508645645646,22.183333224600574,0.6172590756051514
,,763.8559855855856,22.235721817770354,0.6175931847164148
,,763.8611066066067,22.288110410941044,0.6179328608458148
,,763.8662276276276,22.340499004110825,0.61827809475911
,,763.8713486486487,22.392887597281515,0.6186288771632804
,,763.8764696696696,22.445276190451295,0.6189851986605069
,,763.8815906906907,22.497664783622895,0.6193470496435788
,,763.8867117117118,22.550053376793585,0.6197144204499846
,,763.8918327327327,22.602441969963365,0.6200873012690642
,,763.8969537537538,22.654830563134055,0.6204656821550457
,,763.9020747747747,22.707219156303836,0.6208495530517724
,,763.9071957957958,22.759607749475435,0.6212389038056397
,,763.9123168168169,22.811996342646125,0.6216337240965651
,,763.9174378378378,22.864384935815906,0.6220340035329935
,,763.9225588588589,22.916773528987505,0.622439731536142
,,763.9276798798799,22.969162122157286,0.6228508974933895
,,763.9328009009009,23.021550715327976,0.6232674906659236
,,763.9379219219219,23.073939308497756,0.6236895001317608
,,763.943042942943,23.126327901668446,0.6241169149155458
,,763.948163963964,23.178716494840046,0.6245497239430817
,,763.953284984985,23.231105088009826,0.6249879159844172
,,763.958406006006,23.283493681180516,0.6254314797251529
,,763.963527027027,23.335882274350297,0.6258804037793354
,,763.9686480480481,23.388270867520987,0.626334676562901
,,763.9737690690691,23.440659460692586,0.6267942865043233
,,763.9788900900901,23.493048053862367,0.6272592218251606
,,763.9840111111112,23.545436647033057,0.6277294706924955
,,763.9891321321321,23.597825240202837,0.6282050212201389
,,763.9942531531532,23.650213833374437,0.6286858613540994
,,763.9993741741741,23.702602426544217,0.6291719789436184
,,764.0044951951952,23.754991019714907,0.6296633618003356
,,764.0096162162163,23.807379612885597,0.6301599975839911
,,764.0147372372372,23.859768206055378,0.6306618738848063
,,764.0198582582583,23.912156799226977,0.6311689782247881
,,764.0249792792793,23.964545392396758,0.631681297989924
,,764.0301003003003,24.016933985567448,0.6321988205008227
,,764.0352213213214,24.069322578738138,0.6327215330140233
,,764.0403423423423,24.12171117190792,0.6332494226313835
,,764.0454633633634,24.174099765079518,0.6337824764624953
,,764.0505843843844,24.2264883582493,0.6343206814880581
,,764.0557054054054,24.27887695141999,0.6348640245843984
,,764.0608264264264,24.33126554458977,0.635412492570778
,,764.0659474474475,24.38365413776137,0.635966072210701
,,764.0710684684685,24.43604273093206,0.6365247501217722
,,764.0761894894895,24.48843132410184,0.6370885129601337
,,764.0813105105105,24.54081991727253,0.6376573471703316
,,764.0864315315315,24.59320851044231,0.638231239226733
,,764.0915525525526,24.64559710361391,0.6388101755091772
,,764.0966735735736,24.6979856967846,0.6393941422817171
,,764.1017945945946,24.75037428995438,0.6399831257851756
,,764.1069156156157,24.80276288312507,0.6405771122269722
