Version	1
Run name	C:\Users\Jenny\Desktop\David A\Lab2023_09_27\EXP2Group1.inr
Export time	2023-09-27 09:12
Pos1 sample	Label for Pos1
Pos2 sample	
Spectrometer integration time	2,6
Spectrometer sample averages	100
pos1-PeakPos_x	pos1-PeakPos_y
2.968750E-1	7.617344E2
1.281250E0	7.617263E2
2.281250E0	7.617281E2
3.281250E0	7.617320E2
4.281250E0	7.617371E2
5.281250E0	7.617350E2
6.281250E0	7.617372E2
7.296875E0	7.617299E2
8.281250E0	7.617225E2
9.281250E0	7.617181E2
1.028125E1	7.617257E2
1.128125E1	7.617214E2
1.228125E1	7.617319E2
1.328125E1	7.617267E2
1.428125E1	7.617259E2
1.528125E1	7.617319E2
1.628125E1	7.617291E2
1.728125E1	7.617231E2
1.828125E1	7.617224E2
1.928125E1	7.617293E2
2.028125E1	7.617207E2
2.128125E1	7.617173E2
2.228125E1	7.617253E2
2.328125E1	7.617273E2
2.428125E1	7.617241E2
2.528125E1	7.617222E2
2.628125E1	7.617307E2
2.728125E1	7.617217E2
2.828125E1	7.617116E2
2.928125E1	7.617193E2
3.028125E1	7.617229E2
3.128125E1	7.617267E2
3.228125E1	7.617269E2
3.328125E1	7.617167E2
3.428125E1	7.617271E2
3.528125E1	7.617133E2
3.628125E1	7.617138E2
3.728125E1	7.617185E2
3.828125E1	7.617192E2
3.928125E1	7.617249E2
4.028125E1	7.617282E2
4.128125E1	7.617194E2
4.228125E1	7.617243E2
4.328125E1	7.617193E2
4.428125E1	7.617173E2
4.528125E1	7.617205E2
4.628125E1	7.617152E2
4.728125E1	7.617146E2
4.828125E1	7.617167E2
4.928125E1	7.617313E2
5.028125E1	7.617197E2
5.128125E1	7.617162E2
5.228125E1	7.617230E2
5.328125E1	7.617185E2
5.428125E1	7.617261E2
5.528125E1	7.617227E2
5.628125E1	7.617204E2
5.728125E1	7.617206E2
5.828125E1	7.617179E2
5.928125E1	7.617133E2
6.028125E1	7.617208E2
6.128125E1	7.617224E2
6.228125E1	7.617251E2
6.328125E1	7.617098E2
6.428125E1	7.617166E2
6.528125E1	7.617136E2
6.628125E1	7.617140E2
6.728125E1	7.617260E2
6.828125E1	7.617179E2
6.928125E1	7.617157E2
7.028125E1	7.617177E2
7.128125E1	7.617105E2
7.228125E1	7.617162E2
7.328125E1	7.617249E2
7.428125E1	7.617077E2
7.528125E1	7.617200E2
7.628125E1	7.617144E2
7.728125E1	7.617118E2
7.828125E1	7.617253E2
7.928125E1	7.617095E2
8.028125E1	7.617116E2
8.128125E1	7.617223E2
8.228125E1	7.617136E2
8.328125E1	7.617167E2
8.428125E1	7.617083E2
8.528125E1	7.617130E2
8.628125E1	7.617137E2
8.728125E1	7.617205E2
8.828125E1	7.617161E2
8.928125E1	7.617130E2
9.028125E1	7.617147E2
9.128125E1	7.617152E2
9.228125E1	7.617190E2
9.328125E1	7.617118E2
9.428125E1	7.617138E2
9.528125E1	7.617105E2
9.628125E1	7.617117E2
9.728125E1	7.617044E2
9.828125E1	7.617134E2
9.928125E1	7.617150E2
1.002813E2	7.617057E2
1.012813E2	7.617051E2
1.022813E2	7.617123E2
1.032813E2	7.617058E2
1.042813E2	7.617101E2
1.052813E2	7.617143E2
1.062813E2	7.617031E2
1.072813E2	7.617059E2
1.082813E2	7.617068E2
1.092813E2	7.617079E2
1.102813E2	7.617132E2
1.112813E2	7.617070E2
1.122813E2	7.616973E2
1.132813E2	7.617085E2
1.142813E2	7.617139E2
1.152813E2	7.617178E2
1.162813E2	7.617167E2
1.172813E2	7.617074E2
1.182813E2	7.617085E2
1.192813E2	7.617072E2
1.202813E2	7.617083E2
1.212813E2	7.617111E2
1.222813E2	7.617106E2
1.232813E2	7.617108E2
1.242813E2	7.617085E2
1.252813E2	7.617112E2
1.262813E2	7.617083E2
1.272813E2	7.617030E2
1.282813E2	7.616999E2
1.292813E2	7.617051E2
1.302813E2	7.617109E2
1.312813E2	7.617135E2
1.322813E2	7.617138E2
1.332813E2	7.617114E2
1.342813E2	7.617031E2
1.352813E2	7.617025E2
1.362813E2	7.617041E2
1.372813E2	7.617035E2
1.382813E2	7.617136E2
1.392813E2	7.617025E2
1.402813E2	7.617076E2
1.412813E2	7.617052E2
1.422813E2	7.617082E2
1.432813E2	7.617099E2
1.442813E2	7.616996E2
1.452813E2	7.617100E2
1.462813E2	7.617002E2
1.472813E2	7.617113E2
1.482813E2	7.617072E2
1.492813E2	7.617170E2
1.502813E2	7.617112E2
1.512813E2	7.617030E2
1.522813E2	7.617042E2
1.532813E2	7.617008E2
1.542813E2	7.617114E2
1.552813E2	7.617059E2
1.562813E2	7.617024E2
1.572813E2	7.617066E2
1.582813E2	7.617075E2
1.592813E2	7.617140E2
1.602813E2	7.617147E2
1.612969E2	7.617336E2
1.622813E2	7.617349E2
1.632813E2	7.617388E2
1.642813E2	7.617489E2
1.652813E2	7.617573E2
1.662813E2	7.617671E2
1.672813E2	7.617728E2
1.682813E2	7.617814E2
1.692813E2	7.617976E2
1.702813E2	7.617999E2
1.712813E2	7.618186E2
1.722813E2	7.618247E2
1.732813E2	7.618359E2
1.742813E2	7.618425E2
1.752813E2	7.618628E2
1.762813E2	7.618628E2
1.772813E2	7.618709E2
1.782813E2	7.618919E2
1.792813E2	7.618996E2
1.802813E2	7.618990E2
1.812813E2	7.619072E2
1.822813E2	7.619229E2
1.832813E2	7.619224E2
1.842813E2	7.619193E2
1.852813E2	7.619390E2
1.862813E2	7.619423E2
1.872813E2	7.619469E2
1.882813E2	7.619517E2
1.892813E2	7.619623E2
1.902813E2	7.619577E2
1.912813E2	7.619584E2
1.922813E2	7.619770E2
1.932813E2	7.619656E2
1.942813E2	7.619758E2
1.952813E2	7.619772E2
1.962813E2	7.619773E2
1.972813E2	7.619753E2
1.982813E2	7.619781E2
1.992813E2	7.619777E2
2.002813E2	7.619842E2
2.012813E2	7.619892E2
2.022813E2	7.619821E2
2.032813E2	7.619785E2
2.042813E2	7.619867E2
2.052813E2	7.619806E2
2.062813E2	7.619830E2
2.072813E2	7.619906E2
2.082813E2	7.619872E2
2.092813E2	7.619799E2
2.102813E2	7.619845E2
2.112813E2	7.619881E2
2.122813E2	7.619918E2
2.132813E2	7.619871E2
2.142813E2	7.619809E2
2.152813E2	7.619935E2
2.162813E2	7.619849E2
2.172813E2	7.619930E2
2.182813E2	7.619920E2
2.192813E2	7.619911E2
2.202813E2	7.619932E2
2.212813E2	7.619926E2
2.222813E2	7.619937E2
2.232813E2	7.619912E2
2.242813E2	7.619920E2
2.252813E2	7.619945E2
2.262813E2	7.619797E2
2.272813E2	7.619840E2
2.282813E2	7.619867E2
2.292813E2	7.619877E2
2.302813E2	7.620001E2
2.312813E2	7.619847E2
2.322813E2	7.619888E2
2.332813E2	7.619883E2
2.342813E2	7.619899E2
2.352813E2	7.619844E2
2.362813E2	7.619911E2
2.372813E2	7.619935E2
2.382813E2	7.619905E2
2.392813E2	7.619873E2
2.402813E2	7.619909E2
2.412813E2	7.619915E2
2.422813E2	7.619781E2
2.432813E2	7.619865E2
2.442813E2	7.619930E2
2.452813E2	7.619864E2
2.462813E2	7.619947E2
2.472813E2	7.619903E2
2.482813E2	7.619883E2
2.492813E2	7.619909E2
2.502813E2	7.619887E2
2.512813E2	7.619981E2
2.522813E2	7.619985E2
2.532813E2	7.619880E2
2.542813E2	7.619928E2
2.552813E2	7.619947E2
2.562813E2	7.619884E2
2.572813E2	7.619895E2
2.582813E2	7.619872E2
2.592813E2	7.619882E2
2.602813E2	7.619947E2
2.612813E2	7.619913E2
2.622813E2	7.619792E2
2.632813E2	7.619877E2
2.642813E2	7.619855E2
2.652813E2	7.619879E2
2.662813E2	7.619831E2
2.672813E2	7.619852E2
2.682813E2	7.619852E2
2.692813E2	7.619879E2
2.702813E2	7.619798E2
2.712813E2	7.619905E2
2.722813E2	7.619853E2
2.732813E2	7.619860E2
2.742813E2	7.619844E2
2.752813E2	7.619800E2
2.762813E2	7.619943E2
2.772813E2	7.619887E2
2.782813E2	7.619938E2
2.792813E2	7.619823E2
2.802813E2	7.619869E2
2.812813E2	7.619877E2
2.822813E2	7.619852E2
2.832813E2	7.619936E2
2.842813E2	7.619767E2
2.852813E2	7.619863E2
2.862813E2	7.619929E2
2.872813E2	7.619913E2
2.882813E2	7.619921E2
2.892813E2	7.619856E2
2.902813E2	7.619807E2
2.912813E2	7.619905E2
2.922813E2	7.619889E2
2.932813E2	7.619885E2
2.942813E2	7.619881E2
2.952813E2	7.619926E2
2.962813E2	7.619954E2
2.972813E2	7.619862E2
2.982813E2	7.619858E2
2.992813E2	7.619897E2
3.002813E2	7.619910E2
3.012813E2	7.619843E2
3.022813E2	7.619842E2
3.032813E2	7.619826E2
3.042813E2	7.619895E2
3.052813E2	7.619916E2
3.062813E2	7.619883E2
3.072813E2	7.619826E2
3.082813E2	7.619818E2
3.092813E2	7.619925E2
3.102813E2	7.619844E2
3.112813E2	7.619857E2
3.122813E2	7.619909E2
3.132813E2	7.619854E2
3.142813E2	7.619826E2
3.152813E2	7.619829E2
3.162813E2	7.619845E2
3.172813E2	7.619800E2
3.182813E2	7.619886E2
3.192813E2	7.619840E2
3.202813E2	7.619827E2
3.212813E2	7.619792E2
3.222813E2	7.619930E2
3.232813E2	7.619842E2
3.242813E2	7.619892E2
3.252813E2	7.619855E2
3.262813E2	7.619930E2
3.272813E2	7.619920E2
3.282813E2	7.619789E2
3.292813E2	7.619916E2
3.302813E2	7.619861E2
3.312813E2	7.619862E2
3.322813E2	7.620035E2
3.332813E2	7.620029E2
3.342813E2	7.620107E2
3.352813E2	7.620184E2
3.362813E2	7.620317E2
3.372813E2	7.620449E2
3.382813E2	7.620569E2
3.392813E2	7.620820E2
3.402813E2	7.620993E2
3.412813E2	7.621270E2
3.422813E2	7.621486E2
3.432813E2	7.621805E2
3.442813E2	7.622022E2
3.452813E2	7.622369E2
3.462813E2	7.622581E2
3.472813E2	7.622911E2
3.482813E2	7.623201E2
3.492813E2	7.623584E2
3.502813E2	7.623867E2
3.512813E2	7.624172E2
3.522813E2	7.624317E2
3.532813E2	7.624592E2
3.542813E2	7.624801E2
3.552813E2	7.625065E2
3.562813E2	7.625185E2
3.572813E2	7.625435E2
3.582813E2	7.625664E2
3.592813E2	7.625718E2
3.602813E2	7.625871E2
3.612813E2	7.625960E2
3.622813E2	7.626148E2
3.632813E2	7.626153E2
3.642813E2	7.626479E2
3.652813E2	7.626336E2
3.662813E2	7.626452E2
3.672813E2	7.626651E2
3.682813E2	7.626576E2
3.692813E2	7.626725E2
3.702813E2	7.626584E2
3.712813E2	7.626695E2
3.722813E2	7.626781E2
3.732813E2	7.626821E2
3.742813E2	7.626742E2
3.752813E2	7.626806E2
3.762813E2	7.626780E2
3.772813E2	7.626931E2
3.782813E2	7.626921E2
3.792813E2	7.626868E2
3.802813E2	7.626927E2
3.812813E2	7.626894E2
3.822813E2	7.626990E2
3.832813E2	7.626958E2
3.842813E2	7.626990E2
3.852813E2	7.626981E2
3.862813E2	7.626942E2
3.872813E2	7.626868E2
3.882813E2	7.626968E2
3.892813E2	7.626953E2
3.902813E2	7.626964E2
3.912813E2	7.626966E2
3.922813E2	7.627014E2
3.932813E2	7.626948E2
3.942813E2	7.626873E2
3.952813E2	7.627028E2
3.962813E2	7.627018E2
3.972813E2	7.626976E2
3.982813E2	7.627011E2
3.992813E2	7.627028E2
4.002813E2	7.627016E2
4.012813E2	7.626996E2
4.022813E2	7.627060E2
4.032813E2	7.626923E2
4.042813E2	7.627023E2
4.052813E2	7.626940E2
4.062813E2	7.626996E2
4.072813E2	7.627034E2
4.082813E2	7.626948E2
4.092813E2	7.627105E2
4.102813E2	7.626966E2
4.112813E2	7.627095E2
4.122813E2	7.626982E2
4.132813E2	7.626962E2
4.142813E2	7.627069E2
4.152813E2	7.627074E2
4.162813E2	7.626931E2
4.172813E2	7.626991E2
4.182813E2	7.626955E2
4.192813E2	7.626990E2
4.202813E2	7.626994E2
4.212813E2	7.626931E2
4.222813E2	7.626991E2
4.232813E2	7.627028E2
4.242813E2	7.627037E2
4.252813E2	7.626948E2
4.262813E2	7.626936E2
4.272813E2	7.626933E2
4.282813E2	7.626986E2
4.292813E2	7.627034E2
4.302813E2	7.626894E2
4.312813E2	7.627081E2
4.322813E2	7.626998E2
4.332813E2	7.627045E2
4.342813E2	7.627106E2
4.352813E2	7.626964E2
4.362813E2	7.627074E2
4.372813E2	7.626962E2
4.382813E2	7.627041E2
4.392813E2	7.627098E2
4.402813E2	7.627035E2
4.412813E2	7.627121E2
4.422813E2	7.626978E2
4.432813E2	7.626982E2
4.442813E2	7.627044E2
4.452813E2	7.627116E2
4.462813E2	7.627000E2
4.472813E2	7.626958E2
4.482813E2	7.626946E2
4.492813E2	7.627005E2
4.502813E2	7.626954E2
4.512813E2	7.627052E2
4.522813E2	7.626953E2
4.532813E2	7.626967E2
4.542813E2	7.626998E2
4.552813E2	7.626968E2
4.562813E2	7.626998E2
4.572813E2	7.627094E2
4.582813E2	7.626986E2
4.592813E2	7.627116E2
4.602813E2	7.626938E2
4.612813E2	7.626990E2
4.622813E2	7.627075E2
4.632813E2	7.626971E2
4.642813E2	7.626916E2
4.652813E2	7.627055E2
4.662813E2	7.627017E2
4.672813E2	7.626995E2
4.682813E2	7.627018E2
4.692813E2	7.627079E2
4.702813E2	7.626895E2
4.712813E2	7.627040E2
4.722813E2	7.627025E2
4.732813E2	7.627010E2
4.742813E2	7.627016E2
4.752813E2	7.627026E2
4.762813E2	7.627014E2
4.772813E2	7.627137E2
4.782813E2	7.627039E2
4.792813E2	7.627200E2
4.802813E2	7.627265E2
4.812813E2	7.627313E2
4.822813E2	7.627529E2
4.832813E2	7.627733E2
4.842813E2	7.627895E2
4.852813E2	7.628137E2
4.862813E2	7.628461E2
4.872813E2	7.628801E2
4.882813E2	7.629018E2
4.892813E2	7.629425E2
4.902813E2	7.629902E2
4.912813E2	7.630330E2
4.922813E2	7.630831E2
4.932813E2	7.631310E2
4.942813E2	7.631777E2
4.952813E2	7.632205E2
4.962813E2	7.632638E2
4.972813E2	7.633178E2
4.982813E2	7.633589E2
4.992813E2	7.633857E2
5.002813E2	7.634305E2
5.012813E2	7.634569E2
5.022813E2	7.634934E2
5.032813E2	7.635081E2
